时间戳,开盘价,最高价,最低价,收盘价,成交量,time
1543968000000,109.92,110.58,102.38,102.71,354071.53241,2018-12-05 08:00:00
1544054400000,102.73,104.68,90.2,91.0,586138.59043,2018-12-06 08:00:00
1544140800000,91.18,96.9,82.07,93.05,1030073.58467,2018-12-07 08:00:00
1544227200000,93.06,98.0,84.55,90.38,698217.12529,2018-12-08 08:00:00
1544313600000,90.39,98.7,88.63,93.26,520519.36023,2018-12-09 08:00:00
1544400000000,93.26,95.21,88.11,89.91,408573.02929,2018-12-10 08:00:00
1544486400000,89.88,91.65,85.83,87.76,339991.84246,2018-12-11 08:00:00
1544572800000,87.77,91.31,86.63,89.41,285436.04029,2018-12-12 08:00:00
1544659200000,89.39,90.71,84.71,86.34,331218.30083,2018-12-13 08:00:00
1544745600000,86.35,87.25,82.2,83.82,318003.73427,2018-12-14 08:00:00
1544832000000,83.82,85.0,81.79,83.76,217360.65775,2018-12-15 08:00:00
1544918400000,83.75,87.64,83.73,84.67,241366.76305,2018-12-16 08:00:00
1545004800000,84.68,97.0,84.4,94.02,472252.23388,2018-12-17 08:00:00
1545091200000,94.03,101.3,91.34,100.39,529946.79175,2018-12-18 08:00:00
1545177600000,100.39,107.55,97.75,98.74,827748.59096,2018-12-19 08:00:00
1545264000000,98.73,116.0,97.88,114.05,859612.57205,2018-12-20 08:00:00
1545350400000,113.71,118.0,104.76,107.69,666048.71786,2018-12-21 08:00:00
1545436800000,107.67,115.5,105.38,115.2,405672.83117,2018-12-22 08:00:00
1545523200000,115.18,131.94,114.91,129.03,936094.1049,2018-12-23 08:00:00
1545609600000,129.03,157.67,128.8,138.03,1319609.8165,2018-12-24 08:00:00
1545696000000,138.01,139.26,119.68,127.6,1076164.12809,2018-12-25 08:00:00
1545782400000,127.61,135.32,122.51,129.35,794834.05601,2018-12-26 08:00:00
1545868800000,129.35,131.09,111.22,113.8,752177.90111,2018-12-27 08:00:00
1545955200000,113.75,136.66,111.87,135.3,894454.19051,2018-12-28 08:00:00
1546041600000,135.3,145.42,128.5,132.89,1006654.49844,2018-12-29 08:00:00
1546128000000,133.0,139.0,127.03,137.77,704259.41614,2018-12-30 08:00:00
1546214400000,137.81,138.66,128.7,131.45,484604.83962,2018-12-31 08:00:00
1546300800000,131.45,140.67,130.0,139.1,401776.88797,2019-01-01 08:00:00
1546387200000,139.1,155.37,137.76,152.01,941486.31524,2019-01-02 08:00:00
1546473600000,152.01,153.64,143.11,146.3,708091.31714,2019-01-03 08:00:00
1546560000000,146.3,154.8,143.54,151.97,805248.93821,2019-01-04 08:00:00
1546646400000,152.08,159.26,151.2,152.83,773169.13736,2019-01-05 08:00:00
1546732800000,152.83,157.4,147.51,153.86,627908.47366,2019-01-06 08:00:00
1546819200000,153.89,155.48,147.86,149.34,424765.30258,2019-01-07 08:00:00
1546905600000,149.29,151.65,145.2,147.6,441661.06778,2019-01-08 08:00:00
1546992000000,147.62,151.5,146.77,148.1,299443.563,2019-01-09 08:00:00
1547078400000,148.11,149.45,121.0,124.95,871751.75038,2019-01-10 08:00:00
1547164800000,124.96,127.36,120.08,124.65,545293.98369,2019-01-11 08:00:00
1547251200000,124.67,126.19,122.0,123.35,300262.13404,2019-01-12 08:00:00
1547337600000,123.35,124.25,111.87,114.16,422561.96777,2019-01-13 08:00:00
1547424000000,114.17,130.05,113.94,126.95,546420.40854,2019-01-14 08:00:00
1547510400000,126.95,129.4,116.0,118.95,649020.5297,2019-01-15 08:00:00
1547596800000,118.93,126.88,118.52,121.48,513486.65472,2019-01-16 08:00:00
1547683200000,121.49,122.99,116.8,121.54,447535.22716,2019-01-17 08:00:00
1547769600000,121.56,121.98,117.66,119.17,235646.684,2019-01-18 08:00:00
1547856000000,119.16,125.29,119.14,122.6,323303.79296,2019-01-19 08:00:00
1547942400000,122.61,123.32,115.68,117.47,451792.85352,2019-01-20 08:00:00
1548028800000,117.56,118.5,113.61,115.63,303632.93463,2019-01-21 08:00:00
1548115200000,115.62,119.49,111.39,117.81,359542.63873,2019-01-22 08:00:00
1548201600000,117.8,118.95,114.8,116.44,230247.61578,2019-01-23 08:00:00
1548288000000,116.4,117.15,113.61,116.39,216242.29829,2019-01-24 08:00:00
1548374400000,116.4,117.5,114.3,115.11,198617.08108,2019-01-25 08:00:00
1548460800000,115.13,118.0,115.0,115.34,146216.82819,2019-01-26 08:00:00
1548547200000,115.32,116.15,111.04,112.05,247369.60555,2019-01-27 08:00:00
1548633600000,112.04,112.87,100.91,105.5,566205.78288,2019-01-28 08:00:00
1548720000000,105.49,106.61,102.22,104.45,319768.91348,2019-01-29 08:00:00
1548806400000,104.41,109.8,103.45,108.29,330968.19265,2019-01-30 08:00:00
1548892800000,108.29,110.61,105.46,106.44,290679.61935,2019-01-31 08:00:00
1548979200000,106.47,108.35,103.77,106.73,243149.88435,2019-02-01 08:00:00
1549065600000,106.71,111.15,106.07,110.42,186908.7573,2019-02-02 08:00:00
1549152000000,110.41,111.11,105.82,107.36,227211.54064,2019-02-03 08:00:00
1549238400000,107.33,109.3,106.57,107.68,160850.10293,2019-02-04 08:00:00
1549324800000,107.65,108.18,106.47,107.27,159730.1886,2019-02-05 08:00:00
1549411200000,107.28,107.83,101.21,104.5,337204.30254,2019-02-06 08:00:00
1549497600000,104.49,106.18,103.82,104.48,147942.07683,2019-02-07 08:00:00
1549584000000,104.48,123.0,103.41,119.25,589950.64925,2019-02-08 08:00:00
1549670400000,119.32,121.99,117.64,119.19,328067.9574,2019-02-09 08:00:00
1549756800000,119.19,126.49,115.81,125.12,385819.09619,2019-02-10 08:00:00
1549843200000,125.12,125.28,119.24,120.89,389405.30404,2019-02-11 08:00:00
1549929600000,120.88,123.89,118.18,122.41,343765.66987,2019-02-12 08:00:00
1550016000000,122.4,126.47,120.7,121.86,317827.31956,2019-02-13 08:00:00
1550102400000,121.86,124.5,120.1,120.42,297205.78738,2019-02-14 08:00:00
1550188800000,120.47,124.25,120.19,121.67,255296.0814,2019-02-15 08:00:00
1550275200000,121.66,124.99,121.54,122.67,215320.70134,2019-02-16 08:00:00
1550361600000,122.67,135.61,122.43,133.75,614788.60078,2019-02-17 08:00:00
1550448000000,133.77,148.3,132.42,145.69,1079830.1502,2019-02-18 08:00:00
1550534400000,145.69,150.0,142.36,143.44,747968.90445,2019-02-19 08:00:00
1550620800000,143.45,149.52,139.6,148.44,614303.61007,2019-02-20 08:00:00
1550707200000,148.42,149.61,142.7,145.69,447364.40873,2019-02-21 08:00:00
1550793600000,145.68,148.85,143.85,147.36,366251.18542,2019-02-22 08:00:00
1550880000000,147.4,159.6,145.78,157.79,588183.72896,2019-02-23 08:00:00
1550966400000,157.75,166.0,131.7,132.1,1260506.80672,2019-02-24 08:00:00
1551052800000,132.1,141.55,131.89,137.87,801147.09543,2019-02-25 08:00:00
1551139200000,137.88,138.41,133.72,136.22,432944.17033,2019-02-26 08:00:00
1551225600000,136.22,140.29,126.84,135.02,567202.61035,2019-02-27 08:00:00
1551312000000,135.03,139.0,132.1,135.34,579327.31749,2019-02-28 08:00:00
1551398400000,135.32,137.95,134.9,135.32,302632.02831,2019-03-01 08:00:00
1551484800000,135.32,136.12,130.03,132.56,297005.28093,2019-03-02 08:00:00
1551571200000,132.54,134.6,128.01,130.6,222453.2859,2019-03-03 08:00:00
1551657600000,130.6,131.11,122.6,125.65,403947.79445,2019-03-04 08:00:00
1551744000000,125.68,137.84,125.19,136.72,512631.23178,2019-03-05 08:00:00
1551830400000,136.71,140.29,133.33,137.4,428826.87415,2019-03-06 08:00:00
1551916800000,137.37,140.2,135.2,136.81,307336.4931,2019-03-07 08:00:00
1552003200000,136.82,139.34,130.62,133.52,330283.58233,2019-03-08 08:00:00
1552089600000,133.51,138.65,132.93,137.27,279861.12049,2019-03-09 08:00:00
1552176000000,137.27,137.5,134.0,135.37,203965.16815,2019-03-10 08:00:00
1552262400000,135.37,136.15,131.0,132.67,264587.00683,2019-03-11 08:00:00
1552348800000,132.67,135.3,130.77,133.57,194905.96843,2019-03-12 08:00:00
1552435200000,133.62,133.65,130.58,131.65,209456.09848,2019-03-13 08:00:00
1552521600000,131.69,135.11,128.52,132.2,258413.81868,2019-03-14 08:00:00
1552608000000,132.24,137.62,132.18,136.56,295832.26562,2019-03-15 08:00:00
1552694400000,136.6,144.47,136.51,140.92,474664.10197,2019-03-16 08:00:00
1552780800000,140.94,141.07,137.2,138.67,252697.08148,2019-03-17 08:00:00
1552867200000,138.67,142.01,136.1,137.59,281718.96195,2019-03-18 08:00:00
1552953600000,137.62,139.38,136.97,138.55,218577.45208,2019-03-19 08:00:00
1553040000000,138.56,139.66,136.01,139.01,222883.51754,2019-03-20 08:00:00
1553126400000,139.04,139.55,131.21,134.85,312531.39368,2019-03-21 08:00:00
1553212800000,134.85,137.2,134.29,135.98,186119.74745,2019-03-22 08:00:00
1553299200000,135.92,138.21,135.6,137.28,174710.43059,2019-03-23 08:00:00
1553385600000,137.28,137.37,134.75,136.09,198490.45124,2019-03-24 08:00:00
1553472000000,136.12,136.83,131.6,133.98,230880.285,2019-03-25 08:00:00
1553558400000,133.97,134.74,132.27,134.18,183139.11426,2019-03-26 08:00:00
1553644800000,134.14,140.14,133.84,139.45,317167.45325,2019-03-27 08:00:00
1553731200000,139.46,139.57,137.3,137.86,163185.6991,2019-03-28 08:00:00
1553817600000,137.85,143.6,137.62,143.25,235853.0454,2019-03-29 08:00:00
1553904000000,143.25,145.89,140.06,142.46,254798.70067,2019-03-30 08:00:00
1553990400000,142.44,142.5,140.42,141.38,142469.21171,2019-03-31 08:00:00
1554076800000,141.41,143.08,139.57,141.24,234310.19161,2019-04-01 08:00:00
1554163200000,141.24,165.6,141.0,163.31,906868.8586,2019-04-02 08:00:00
1554249600000,163.26,177.81,149.23,159.96,1345344.53845,2019-04-03 08:00:00
1554336000000,159.96,164.0,152.8,157.36,686080.95248,2019-04-04 08:00:00
1554422400000,157.33,167.83,155.94,164.77,516070.34553,2019-04-05 08:00:00
1554508800000,164.84,172.77,159.2,165.5,528168.33297,2019-04-06 08:00:00
1554595200000,165.56,175.43,164.06,174.21,465507.52497,2019-04-07 08:00:00
1554681600000,174.29,185.87,170.9,178.72,873410.07285,2019-04-08 08:00:00
1554768000000,178.71,179.17,171.05,174.6,431986.36108,2019-04-09 08:00:00
1554854400000,174.58,183.77,168.0,177.12,523943.20498,2019-04-10 08:00:00
1554940800000,177.12,177.48,158.27,164.07,661305.30321,2019-04-11 08:00:00
1555027200000,164.06,166.5,158.11,163.19,316337.87823,2019-04-12 08:00:00
1555113600000,163.2,165.37,160.74,162.99,179237.74574,2019-04-13 08:00:00
1555200000000,162.99,168.11,161.2,167.23,186977.66211,2019-04-14 08:00:00
1555286400000,167.21,168.81,155.7,159.95,351548.9079,2019-04-15 08:00:00
1555372800000,159.91,166.73,159.41,165.37,240370.50441,2019-04-16 08:00:00
1555459200000,165.41,167.28,163.78,165.75,227841.54981,2019-04-17 08:00:00
1555545600000,165.75,175.2,165.04,173.33,396118.94407,2019-04-18 08:00:00
1555632000000,173.34,173.55,168.59,172.64,320541.72166,2019-04-19 08:00:00
1555718400000,172.66,176.97,169.87,172.88,253596.48407,2019-04-20 08:00:00
1555804800000,172.89,173.48,164.82,168.59,283450.43943,2019-04-21 08:00:00
1555891200000,168.59,172.3,167.0,170.52,269868.39876,2019-04-22 08:00:00
1555977600000,170.52,175.83,167.78,169.16,363523.34531,2019-04-23 08:00:00
1556064000000,169.15,169.87,159.26,164.78,426497.04153,2019-04-24 08:00:00
1556150400000,164.78,165.49,150.35,154.72,422657.03239,2019-04-25 08:00:00
1556236800000,154.7,162.56,151.4,157.95,500355.86283,2019-04-26 08:00:00
1556323200000,157.93,166.24,156.35,159.31,215918.63842,2019-04-27 08:00:00
1556409600000,159.32,160.24,156.92,157.85,152976.30181,2019-04-28 08:00:00
1556496000000,157.86,159.05,152.0,155.11,243591.94898,2019-04-29 08:00:00
1556582400000,155.14,162.89,155.11,161.83,305056.24653,2019-04-30 08:00:00
1556668800000,161.85,163.88,158.36,160.19,192517.62763,2019-05-01 08:00:00
1556755200000,160.2,163.48,158.5,161.81,289519.02025,2019-05-02 08:00:00
1556841600000,161.82,170.86,160.99,168.06,416357.52123,2019-05-03 08:00:00
1556928000000,168.1,171.3,159.76,163.7,312928.58349,2019-05-04 08:00:00
1557014400000,163.71,165.36,159.18,163.05,176029.10445,2019-05-05 08:00:00
1557100800000,163.05,178.05,157.55,173.0,506528.14278,2019-05-06 08:00:00
1557187200000,172.98,182.76,167.89,169.18,732496.87861,2019-05-07 08:00:00
1557273600000,169.07,173.17,164.8,170.85,296436.29384,2019-05-08 08:00:00
1557360000000,170.88,173.88,166.57,170.9,284663.99456,2019-05-09 08:00:00
1557446400000,170.96,176.7,168.46,172.91,425543.74021,2019-05-10 08:00:00
1557532800000,172.92,205.23,172.92,190.2,885292.38389,2019-05-11 08:00:00
1557619200000,190.2,204.32,181.0,188.11,823372.28148,2019-05-12 08:00:00
1557705600000,188.07,206.87,185.32,195.84,669265.46524,2019-05-13 08:00:00
1557792000000,195.83,219.81,194.19,216.4,864211.00603,2019-05-14 08:00:00
1557878400000,216.4,250.27,216.21,248.1,574697.29927,2019-05-15 08:00:00
1557964800000,248.06,279.76,241.76,264.25,1733360.8936,2019-05-16 08:00:00
1558051200000,264.35,268.74,223.43,244.3,1529892.56898,2019-05-17 08:00:00
1558137600000,244.31,248.0,230.62,233.6,673218.09982,2019-05-18 08:00:00
1558224000000,233.57,264.0,231.77,259.51,823859.06342,2019-05-19 08:00:00
1558310400000,259.37,259.49,238.0,250.37,666889.82241,2019-05-20 08:00:00
1558396800000,250.48,262.0,246.06,253.43,580249.69753,2019-05-21 08:00:00
1558483200000,253.35,260.18,239.63,243.64,592848.95605,2019-05-22 08:00:00
1558569600000,243.68,247.34,231.1,244.56,600193.89368,2019-05-23 08:00:00
1558656000000,244.63,254.35,241.54,248.87,447066.92596,2019-05-24 08:00:00
1558742400000,248.84,257.33,247.22,250.22,332544.38731,2019-05-25 08:00:00
1558828800000,250.17,269.4,245.11,264.45,450090.22324,2019-05-26 08:00:00
1558915200000,264.35,279.59,260.0,270.53,635463.50204,2019-05-27 08:00:00
1559001600000,270.7,275.95,264.45,271.03,409443.69364,2019-05-28 08:00:00
1559088000000,271.08,274.04,260.05,268.83,383412.45769,2019-05-29 08:00:00
1559174400000,268.92,288.62,240.14,254.56,1066279.49387,2019-05-30 08:00:00
1559260800000,254.59,268.72,245.21,267.9,602153.87244,2019-05-31 08:00:00
1559347200000,267.9,275.5,260.68,264.33,455676.98613,2019-06-01 08:00:00
1559433600000,264.33,273.2,263.2,268.88,301536.15062,2019-06-02 08:00:00
1559520000000,268.87,270.0,248.0,249.91,397360.65275,2019-06-03 08:00:00
1559606400000,250.02,251.67,234.39,241.39,633822.71246,2019-06-04 08:00:00
1559692800000,241.46,250.41,237.37,245.63,335953.37927,2019-06-05 08:00:00
1559779200000,245.62,250.66,235.01,248.76,297579.14734,2019-06-06 08:00:00
1559865600000,248.77,253.28,243.46,248.77,353378.6568,2019-06-07 08:00:00
1559952000000,248.78,250.53,240.37,243.25,188448.27748,2019-06-08 08:00:00
1560038400000,243.33,244.53,226.56,230.98,316931.85638,2019-06-09 08:00:00
1560124800000,231.02,247.45,227.03,246.51,314662.52637,2019-06-10 08:00:00
1560211200000,246.61,247.8,236.49,244.29,237508.42798,2019-06-11 08:00:00
1560297600000,244.36,261.87,242.2,261.15,336499.3016,2019-06-12 08:00:00
1560384000000,261.13,262.98,253.69,254.67,291757.21635,2019-06-13 08:00:00
1560470400000,254.67,264.26,251.75,262.47,327383.28236,2019-06-14 08:00:00
1560556800000,262.48,272.27,260.61,267.82,286594.98029,2019-06-15 08:00:00
1560643200000,267.78,277.06,263.31,267.73,458176.54236,2019-06-16 08:00:00
1560729600000,267.73,276.0,266.81,273.16,339277.66707,2019-06-17 08:00:00
1560816000000,273.14,273.58,261.45,264.66,319941.55156,2019-06-18 08:00:00
1560902400000,264.68,270.0,263.59,268.14,208375.68381,2019-06-19 08:00:00
1560988800000,268.16,273.63,265.71,271.22,200717.7737,2019-06-20 08:00:00
1561075200000,271.27,295.94,271.22,294.35,519818.06907,2019-06-21 08:00:00
1561161600000,294.25,314.39,289.69,310.79,726254.67061,2019-06-22 08:00:00
1561248000000,310.7,321.7,305.58,308.52,418812.02747,2019-06-23 08:00:00
1561334400000,308.42,314.41,298.0,311.64,352791.26964,2019-06-24 08:00:00
1561420800000,311.65,318.99,307.0,318.26,345559.65047,2019-06-25 08:00:00
1561507200000,318.29,366.8,315.57,339.39,1008551.28721,2019-06-26 08:00:00
1561593600000,339.53,347.0,280.01,298.35,1016826.449,2019-06-27 08:00:00
1561680000000,298.35,313.58,295.22,311.05,529174.47722,2019-06-28 08:00:00
1561766400000,310.95,324.74,295.18,317.62,425555.16264,2019-06-29 08:00:00
1561852800000,317.64,323.5,290.12,292.7,489028.56835,2019-06-30 08:00:00
1561939200000,292.89,303.49,280.13,295.07,489769.27421,2019-07-01 08:00:00
1562025600000,295.03,297.57,272.65,291.48,493772.96579,2019-07-02 08:00:00
1562112000000,291.47,302.89,285.0,301.14,370521.96637,2019-07-03 08:00:00
1562198400000,301.11,302.74,280.53,282.73,270791.36878,2019-07-04 08:00:00
1562284800000,282.86,294.89,280.78,287.47,261139.28341,2019-07-05 08:00:00
1562371200000,287.32,296.71,285.28,288.29,196064.64705,2019-07-06 08:00:00
1562457600000,288.29,309.69,284.25,304.72,246111.36595,2019-07-07 08:00:00
1562544000000,304.72,313.74,300.78,311.97,289607.34177,2019-07-08 08:00:00
1562630400000,311.96,318.19,302.69,307.46,309447.34927,2019-07-09 08:00:00
1562716800000,307.46,314.18,281.04,289.23,457080.94063,2019-07-10 08:00:00
1562803200000,289.23,289.23,262.12,268.63,501592.75211,2019-07-11 08:00:00
1562889600000,268.67,278.99,266.21,274.62,266734.54213,2019-07-12 08:00:00
1562976000000,274.53,275.04,262.2,268.79,205959.26849,2019-07-13 08:00:00
1563062400000,268.8,269.74,222.81,225.85,540052.58421,2019-07-14 08:00:00
1563148800000,225.83,235.58,203.08,228.2,715991.20688,2019-07-15 08:00:00
1563235200000,228.2,234.5,192.25,198.88,715604.83198,2019-07-16 08:00:00
1563321600000,198.94,219.86,191.84,210.81,694854.10132,2019-07-17 08:00:00
1563408000000,210.8,229.65,205.71,225.73,609081.49094,2019-07-18 08:00:00
1563494400000,225.75,226.23,212.52,220.73,371622.21865,2019-07-19 08:00:00
1563580800000,220.84,235.09,219.78,228.2,325393.97225,2019-07-20 08:00:00
1563667200000,228.25,229.66,216.99,225.38,270046.1519,2019-07-21 08:00:00
1563753600000,225.49,228.34,212.25,217.51,271310.40446,2019-07-22 08:00:00
1563840000000,217.59,219.55,208.36,212.48,317876.48242,2019-07-23 08:00:00
1563926400000,212.55,218.28,202.0,216.31,331162.6484,2019-07-24 08:00:00
1564012800000,216.31,225.12,215.23,219.14,280370.29627,2019-07-25 08:00:00
1564099200000,219.14,220.0,212.71,218.81,197781.98653,2019-07-26 08:00:00
1564185600000,218.81,223.3,203.0,207.3,301209.41113,2019-07-27 08:00:00
1564272000000,207.3,213.52,198.24,211.62,218801.16693,2019-07-28 08:00:00
1564358400000,211.58,215.83,206.59,210.89,226941.28,2019-07-29 08:00:00
1564444800000,210.84,214.36,204.4,209.58,222683.79393,2019-07-30 08:00:00
1564531200000,209.57,218.79,209.2,218.42,207213.55658,2019-07-31 08:00:00
1564617600000,218.42,219.39,210.54,216.84,186806.18844,2019-08-01 08:00:00
1564704000000,216.8,222.18,214.31,217.61,206867.03039,2019-08-02 08:00:00
1564790400000,217.69,224.51,216.62,222.14,181591.95296,2019-08-03 08:00:00
1564876800000,222.14,223.34,216.9,221.79,135622.0258,2019-08-04 08:00:00
1564963200000,221.79,236.25,221.79,233.54,307956.27211,2019-08-05 08:00:00
1565049600000,233.53,239.15,223.03,226.28,341279.08159,2019-08-06 08:00:00
1565136000000,226.31,231.25,220.95,226.1,279104.7037,2019-08-07 08:00:00
1565222400000,226.11,228.5,215.51,221.39,236886.35423,2019-08-08 08:00:00
1565308800000,221.38,221.79,207.3,210.53,232062.12757,2019-08-09 08:00:00
1565395200000,210.52,215.0,202.6,206.48,252614.02389,2019-08-10 08:00:00
1565481600000,206.48,216.94,206.14,216.42,188474.09048,2019-08-11 08:00:00
1565568000000,216.41,216.81,209.75,211.41,122760.94619,2019-08-12 08:00:00
1565654400000,211.58,214.3,204.0,209.3,166922.48201,2019-08-13 08:00:00
1565740800000,209.31,209.9,183.49,187.1,325228.98931,2019-08-14 08:00:00
1565827200000,187.08,189.95,181.23,188.03,237953.09426,2019-08-15 08:00:00
1565913600000,187.98,188.39,178.04,184.88,282177.01584,2019-08-16 08:00:00
1566000000000,184.83,187.0,181.83,185.59,138799.61508,2019-08-17 08:00:00
1566086400000,185.67,197.91,183.35,194.33,175363.5062,2019-08-18 08:00:00
1566172800000,194.32,203.59,192.7,202.28,239541.5978,2019-08-19 08:00:00
1566259200000,202.24,202.75,194.45,196.6,189297.75494,2019-08-20 08:00:00
1566345600000,196.55,197.2,179.53,187.45,284973.64194,2019-08-21 08:00:00
1566432000000,187.45,195.14,182.8,190.35,245575.98772,2019-08-22 08:00:00
1566518400000,190.36,196.19,188.16,194.02,192548.51552,2019-08-23 08:00:00
1566604800000,194.02,194.09,185.63,190.6,167806.34294,2019-08-24 08:00:00
1566691200000,190.6,192.4,182.8,186.54,169862.91522,2019-08-25 08:00:00
1566777600000,186.54,193.7,186.0,188.67,254397.79472,2019-08-26 08:00:00
1566864000000,188.61,189.49,184.75,187.24,157898.563,2019-08-27 08:00:00
1566950400000,187.3,188.25,166.48,173.03,334480.61761,2019-08-28 08:00:00
1567036800000,173.03,173.5,163.61,169.01,295241.216,2019-08-29 08:00:00
1567123200000,169.03,170.77,165.55,168.5,238616.68868,2019-08-30 08:00:00
1567209600000,168.48,174.98,165.63,171.57,194999.19583,2019-08-31 08:00:00
1567296000000,171.52,173.42,167.61,170.74,191140.52368,2019-09-01 08:00:00
1567382400000,170.73,181.0,170.02,178.05,294627.31247,2019-09-02 08:00:00
1567468800000,178.0,183.0,174.09,178.75,327857.85447,2019-09-03 08:00:00
1567555200000,178.79,180.14,173.0,174.72,286226.25171,2019-09-04 08:00:00
1567641600000,174.7,176.19,168.1,173.75,232753.83596,2019-09-05 08:00:00
1567728000000,173.74,177.87,165.0,169.08,315822.37984,2019-09-06 08:00:00
1567814400000,169.11,180.8,168.3,177.62,253831.23169,2019-09-07 08:00:00
1567900800000,177.58,184.18,176.13,181.19,290083.47501,2019-09-08 08:00:00
1567987200000,181.18,185.38,176.01,180.54,273729.94868,2019-09-09 08:00:00
1568073600000,180.52,184.36,177.0,179.81,238387.50999,2019-09-10 08:00:00
1568160000000,179.87,182.8,173.0,178.28,278555.46708,2019-09-11 08:00:00
1568246400000,178.3,182.38,176.62,180.72,203543.13663,2019-09-12 08:00:00
1568332800000,180.71,181.38,177.54,180.95,264422.54059,2019-09-13 08:00:00
1568419200000,180.96,188.79,179.75,188.13,279371.83423,2019-09-14 08:00:00
1568505600000,188.14,190.45,185.76,189.03,288928.60827,2019-09-15 08:00:00
1568592000000,189.05,199.44,188.3,197.22,551006.81686,2019-09-16 08:00:00
1568678400000,197.23,215.13,195.74,207.84,715863.2262,2019-09-17 08:00:00
1568764800000,207.85,217.27,207.66,210.21,539028.51013,2019-09-18 08:00:00
1568851200000,210.27,223.94,202.3,220.24,844358.82155,2019-09-19 08:00:00
1568937600000,220.26,221.54,212.05,218.03,437804.12669,2019-09-20 08:00:00
1569024000000,218.01,221.5,213.2,215.05,417891.5242,2019-09-21 08:00:00
1569110400000,215.04,215.61,206.1,211.2,445388.94787,2019-09-22 08:00:00
1569196800000,211.2,211.68,198.65,201.29,392437.07084,2019-09-23 08:00:00
1569283200000,201.25,202.98,150.03,165.81,1478218.82714,2019-09-24 08:00:00
1569369600000,165.72,174.85,161.88,169.96,879001.46213,2019-09-25 08:00:00
1569456000000,169.96,171.01,152.11,165.92,779942.17148,2019-09-26 08:00:00
1569542400000,165.92,176.72,161.03,173.79,634932.96707,2019-09-27 08:00:00
1569628800000,173.83,175.49,168.0,173.49,521775.46593,2019-09-28 08:00:00
1569715200000,173.5,174.5,164.12,169.24,410855.12176,2019-09-29 08:00:00
1569801600000,169.26,181.24,165.01,180.85,580295.3997,2019-09-30 08:00:00
1569888000000,180.89,185.53,173.19,175.66,609972.52717,2019-10-01 08:00:00
1569974400000,175.65,181.29,173.65,180.24,348268.1162,2019-10-02 08:00:00
1570060800000,180.24,180.72,169.55,174.69,354756.78478,2019-10-03 08:00:00
1570147200000,174.71,178.98,170.74,175.55,333897.63876,2019-10-04 08:00:00
1570233600000,175.55,176.71,172.02,176.25,278488.61771,2019-10-05 08:00:00
1570320000000,176.23,177.04,167.68,170.1,314932.39629,2019-10-06 08:00:00
1570406400000,170.08,182.32,168.68,179.85,496523.48038,2019-10-07 08:00:00
1570492800000,179.88,184.87,177.0,180.6,400832.37828,2019-10-08 08:00:00
1570579200000,180.61,195.53,178.96,192.62,562506.82189,2019-10-09 08:00:00
1570665600000,192.61,194.2,186.88,191.14,436588.58452,2019-10-10 08:00:00
1570752000000,191.18,196.65,179.41,180.72,621693.63125,2019-10-11 08:00:00
1570838400000,180.65,184.64,177.59,179.68,290415.22038,2019-10-12 08:00:00
1570924800000,179.65,184.95,178.52,180.99,247589.23231,2019-10-13 08:00:00
1571011200000,180.98,187.54,180.43,186.72,279732.84612,2019-10-14 08:00:00
1571097600000,186.7,188.37,175.96,180.49,405466.38109,2019-10-15 08:00:00
1571184000000,180.52,181.44,171.81,174.47,347764.93459,2019-10-16 08:00:00
1571270400000,174.52,178.96,172.61,177.16,298795.8198,2019-10-17 08:00:00
1571356800000,177.17,177.44,168.66,172.74,319602.48508,2019-10-18 08:00:00
1571443200000,172.78,174.98,169.44,171.79,296918.73026,2019-10-19 08:00:00
1571529600000,171.84,176.88,169.21,175.22,299141.07152,2019-10-20 08:00:00
1571616000000,175.18,177.9,171.59,173.98,270608.51385,2019-10-21 08:00:00
1571702400000,174.0,175.04,170.3,171.2,255429.41624,2019-10-22 08:00:00
1571788800000,171.19,171.49,153.45,162.35,746955.09806,2019-10-23 08:00:00
1571875200000,162.35,163.72,158.72,160.38,387310.83766,2019-10-24 08:00:00
1571961600000,160.39,187.78,160.25,181.5,904832.86059,2019-10-25 08:00:00
1572048000000,181.53,197.74,173.8,179.49,1211737.43684,2019-10-26 08:00:00
1572134400000,179.42,188.7,176.22,183.75,724423.40525,2019-10-27 08:00:00
1572220800000,183.84,189.48,180.35,181.72,582179.44545,2019-10-28 08:00:00
1572307200000,181.67,192.74,181.26,190.46,529964.5054,2019-10-29 08:00:00
1572393600000,190.45,191.71,179.28,183.13,537770.43056,2019-10-30 08:00:00
1572480000000,183.14,185.27,177.66,182.18,410969.86104,2019-10-31 08:00:00
1572566400000,182.19,184.5,177.02,182.85,331519.76963,2019-11-01 08:00:00
1572652800000,182.86,186.0,181.53,182.91,179864.39739,2019-11-02 08:00:00
1572739200000,182.9,184.7,178.95,181.54,232621.52147,2019-11-03 08:00:00
1572825600000,181.53,188.64,180.36,185.71,321175.29134,2019-11-04 08:00:00
1572912000000,185.71,192.51,182.22,188.68,389668.6472,2019-11-05 08:00:00
1572998400000,188.65,195.09,187.72,191.16,343219.9224,2019-11-06 08:00:00
1573084800000,191.16,192.27,184.59,186.68,309882.08206,2019-11-07 08:00:00
1573171200000,186.67,188.26,181.41,183.74,365029.75027,2019-11-08 08:00:00
1573257600000,183.71,185.79,182.63,184.89,192073.38044,2019-11-09 08:00:00
